,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
5,../../../2017_Feb_Zr/50MeV/CF240217_Ti09_18cm_50MeV.Spe,48V,944.13,13337.64145645888,184.2483318037567,0.0787,7.000000000000001e-05,0.0013468907581798,6.734846179571997e-05,126062529.11215843,6631043.9658028055,2682.7522688265253,141.11606652059598,2.1658056294593884,02/23/2017 20:15:07,46902.0,46990.0
6,../../../2017_Feb_Zr/50MeV/CF240217_Ti09_18cm_50MeV.Spe,48V,983.525,138307.83756418427,8652.49670341241,0.9998,0.0004,0.0013038192957768,6.777999984691493e-05,106299283.54793385,8651235.319814485,2262.168196380801,184.10800850850148,5.868745865168841,02/23/2017 20:15:07,46902.0,46990.0
7,../../../2017_Feb_Zr/50MeV/CF240217_Ti09_18cm_50MeV.Spe,48SC,983.526,30033.82053709589,8638.183757945928,1.001,0.006,0.001303818232624,6.778001187798092e-05,23055446.463088747,6741274.463402008,490.6458068331293,143.46189536927022,5.868745865168841,02/23/2017 20:15:07,46902.0,46990.0
8,../../../2017_Feb_Zr/50MeV/CF240217_Ti09_18cm_50MeV.Spe,48SC,1037.522,3324.6256958434687,106.93997104054642,0.976,0.0069999999999999,0.0012487560148313,6.775275328179053e-05,2732935.796334209,179847.3791735297,58.15994459106638,3.827354313120445,1.6613974692494191,02/23/2017 20:15:07,46902.0,46990.0
9,../../../2017_Feb_Zr/50MeV/CF240217_Ti09_18cm_50MeV.Spe,46SC,1120.545,15329.055854761318,231.8865941181772,0.99987,1e-05,0.0011743130134241,6.62708064429523e-05,13079829.34367256,771469.3624956371,278.3534654963303,16.417734890309365,3.2185623385555497,02/23/2017 20:15:07,46902.0,46990.0
10,../../../2017_Feb_Zr/50MeV/CF240217_Ti09_18cm_50MeV.Spe,44SC,1157.02,19721.58179900196,263.1326087858155,0.999,0.004,0.0011449026394928,6.494462443627867e-05,17275148.251867723,1016519.4773773564,367.6345659048249,21.63267668391906,3.4716720867966764,02/23/2017 20:15:07,46902.0,46990.0
11,../../../2017_Feb_Zr/50MeV/CF240217_Ti09_18cm_50MeV.Spe,47CA,1297.09,286.782724789069,76.16173679998988,0.67,0.0335,0.0010448499845296,6.219738265130673e-05,410429.2709010252,116130.08189456748,8.73439606088583,2.47137863150814,7.870870034620137,02/23/2017 20:15:07,46902.0,46990.0
12,../../../2017_Feb_Zr/50MeV/CF240217_Ti09_18cm_50MeV.Spe,48V,1312.106,106765.45144868076,7240.264060841299,0.982,0.003,0.001035182781609,6.348518474032261e-05,105224360.73797268,9631675.390723744,2239.292631154984,204.97287488239505,7.870870034620137,02/23/2017 20:15:07,46902.0,46990.0
13,../../../2017_Feb_Zr/50MeV/CF240217_Ti09_18cm_50MeV.Spe,48SC,1312.12,23845.52155667686,7243.243812961788,1.001,0.0069999999999999,0.0010351738545412,6.348667555247802e-05,23055446.46311681,7147948.894302465,490.64580683372645,152.11638421584306,7.870870034620137,02/23/2017 20:15:07,46902.0,46990.0
15,../../../2017_Feb_Zr/50MeV/CF240217_Ti09_18cm_50MeV.Spe,44SC,1499.46,265.827495331497,85.29847928773289,0.00908,0.00015,0.0009287278980149,0.0001487292252025,31582000.92850204,11502262.04019046,672.1004666631633,244.7810606552556,9.827350317210923,02/23/2017 20:15:07,46902.0,46990.0
