,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
0,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,282.956,42043.31272055459,420.54494715456224,0.122,0.0061,0.0035381767892975,0.0002638743444098,103403778.96082608,9355552.638918951,166780.28864649366,15089.60103051444,3.69198816908303,02/13/2017 21:25:21,584.0,620.0
1,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,65NI,366.27,361.5416338587589,81.03432907231071,0.0481,0.0006,0.0028286331744406,0.0001665564198017,2821080.323549242,671306.8669693528,4550.129554111681,1082.7530112408915,1.1889215075444604,02/13/2017 21:25:21,584.0,620.0
2,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,373.05,5748.654055836702,111.9490513711881,0.021,0.004,0.0027853497495093,0.0001620321175637,104338835.59686734,20924675.35115129,168288.44451107635,33749.47637282467,1.1889215075444604,02/13/2017 21:25:21,584.0,620.0
3,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,529.169,625.9859812071023,44.67263774502123,0.0038,0.0007,0.0021017222000067,9.831322432240082e-05,83211728.14830448,17217368.72502875,134212.4647553298,27769.949556497984,1.1304261871046948,02/13/2017 21:25:21,584.0,620.0
4,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,588.605,2041.186991864254,54.39680140988881,0.0117,0.0021,0.001935663815138,8.494117402677027e-05,95685436.21514912,17988201.94499069,154331.3487341115,29013.228943533373,1.1330050782685128,02/13/2017 21:25:21,584.0,620.0
5,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,656.008,17248.05378725964,115.942420789624,0.108,0.02,0.0017810527612956,7.469479226915805e-05,95195934.09994368,18101140.636490427,153541.82919345752,29195.388123371657,0.8318264207419255,02/13/2017 21:25:21,584.0,620.0
6,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,58CO,810.7593,590.3555661040069,36.16399824461696,0.9945,0.049725,0.0015146549374591,6.675485173817049e-05,416077.2901873509,41375.81556839492,671.0924035279853,66.73518640063698,1.5032333553046662,02/13/2017 21:25:21,584.0,620.0
7,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,816.692,501.1929699832496,34.798951262169446,0.0031,0.0006,0.0015062290451503,6.675439930769306e-05,113954400.64649744,24504493.638288744,183797.4203975765,39523.37683594959,1.5032333553046662,02/13/2017 21:25:21,584.0,620.0
8,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,841.211,311.39859482957525,20.387252289461543,0.0021,0.0004,0.0014724998589555,6.68879830923524e-05,106910641.2116322,22890420.468824245,172436.51808327774,36920.03301423266,0.7249035015765468,02/13/2017 21:25:21,584.0,620.0
10,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,902.294,149.98411903662162,25.656508430647765,0.00083,0.00016,0.0013953632584674,6.779680452322048e-05,137486084.3275297,37765106.7907271,221751.7489153705,60911.46256568888,1.1821481841636925,02/13/2017 21:25:21,584.0,620.0
11,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,908.631,1332.9992230204762,41.94080259255833,0.011,0.002,0.0013878343011699,6.789939543588954e-05,92699722.98881996,17877260.61102143,149515.68224003218,28834.29130809908,1.1821481841636925,02/13/2017 21:25:21,584.0,620.0
12,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,59FE,1099.245,162.8400462219282,381.9501058347344,0.5650000000000001,0.018,0.0011923270830186,6.598831094326128e-05,256623.36932849072,602482.70432925,413.9086602072431,971.746297305242,0.9450901722192306,02/13/2017 21:25:21,584.0,620.0
13,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,1099.56,104.63446250575726,384.090028703128,0.0025,0.0004,0.0011920554998442,6.597677204694014e-05,37274953.09632582,137022046.80546442,60120.8920908481,221003.30129913616,0.9450901722192306,02/13/2017 21:25:21,584.0,620.0
14,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,65NI,1115.53,546.4260224324615,29.34338607704765,0.1543,0.0013,0.0011784876249633,6.536060967976503e-05,3190209.9367839503,282847.29346228315,5145.49989803863,456.20531203594055,1.5293238380781915,02/13/2017 21:25:21,584.0,620.0
15,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,1132.351,100.91228532792891,15.120522863331267,0.0009,0.00017,0.0011646086364109,6.465547777248073e-05,102211642.7087859,27258571.80046473,164857.48823997728,43965.43838784635,1.5143274328361869,02/13/2017 21:25:21,584.0,620.0
16,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,61CU,1185.234,3878.98133245159,72.77148248852245,0.037,0.0069999999999999,0.0011231750882745,6.22422385955596e-05,99093996.8420034,19687878.294804502,159829.02716452163,31754.642410975004,1.497758381246889,02/13/2017 21:25:21,584.0,620.0
17,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,56CO,1238.288,289.67337551759965,16.35549434491489,0.6646,0.0012,0.0010845569540316,6.069496431208125e-05,426652.9199629787,42183.03410394069,688.1498709080302,68.03715178054951,0.8857159389513731,02/13/2017 21:25:21,584.0,620.0
18,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,59FE,1291.59,14.326527090316262,6.901724855122994,0.432,0.0139999999999999,0.0010484211976821,6.267118603838658e-05,33581.51056447857,18591.59879976573,54.163726716900925,29.986449677041502,1.0145647889382643,02/13/2017 21:25:21,584.0,620.0
19,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,64CU,1345.77,47.712300583407135,9.370569980574944,0.00475,0.0001099999999999,0.0010141467533517,7.17129997400939e-05,10515133.380023437,2682234.0172504843,16959.892548424898,4326.183898791104,1.5485559492611596,02/13/2017 21:25:21,584.0,620.0
20,../../2017_Feb_Zr/30MeV/BD130217_Ni04_18cm_30MeV.Spe,57NI,1377.63,33.08701071019682,7.460349536471116,0.8170000000000001,0.024,0.0009950498099014,8.132486761340948e-05,43208.53053729057,12861.758852352694,69.69117828595253,20.744772342504344,1.5053780532649437,02/13/2017 21:25:21,584.0,620.0
